,index,country_code,geometry,area,samples,boundaries,coords
681,681,NCL,"POLYGON ((165.7799898623264 -21.08000497811563, 166.5999914899338 -21.70001881275353, 167.1200114280869 -22.15999073658349, 166.7400346214448 -22.39997608814695, 166.1897322939687 -22.12970834726045, 165.4743754417522 -21.67960662199823, 164.8298153017757 -21.14981983814195, 164.1679952334136 -20.44474659595163, 164.029605747736 -20.10564584725235, 164.4599670758627 -20.1200118954295, 165.0200362490421 -20.45999114347773, 165.4600093935751 -20.80002206795826, 165.7799898623264 -21.08000497811563))",2.020405567650371,"[[165.26811093532515, -21.41249024120233]]","[164.029605747736, -22.39997608814695, 167.1200114280869, -20.10564584725235]",[]
682,682,SLB,"POLYGON ((162.1190246930409 -10.48271900802115, 162.3986458681722 -10.82636728276211, 161.7000321800184 -10.82001108159021, 161.3197969912148 -10.20475147872317, 161.917383254238 -10.44670053471371, 162.1190246930409 -10.48271900802115))",0.2985383658710468,[],"[161.3197969912148, -10.82636728276211, 162.3986458681722, -10.20475147872317]",[]
683,683,SLB,"POLYGON ((161.6799817242891 -9.599982191611367, 161.5293966005906 -9.784312025596485, 160.7882532086605 -8.917543226764892, 160.5799971865243 -8.32000864017396, 160.9200281110049 -8.32000864017396, 161.28000613835 -9.120011488484451, 161.6799817242891 -9.599982191611367))",0.4729409099232562,[],"[160.5799971865243, -9.784312025596485, 161.6799817242891, -8.32000864017396]",[]
684,684,SLB,"POLYGON ((160.8522286318379 -9.872937106977048, 160.4625883323572 -9.895209649294841, 159.8494474632141 -9.794027194867354, 159.6400028831351 -9.639979750205278, 159.7029447776666 -9.242949720906815, 160.3629561708984 -9.400304457235571, 160.6885176943372 -9.610162448772869, 160.8522286318379 -9.872937106977048))",0.4865646284740728,[],"[159.6400028831351, -9.895209649294841, 160.8522286318379, -9.242949720906815]",[]
685,685,SLB,"POLYGON ((159.6400028831351 -8.020026950719632, 159.8750272971986 -8.337320244991737, 159.9174019716779 -8.538289890174831, 159.1336771995394 -8.114181410355428, 158.5861137229747 -7.754823500197737, 158.2111495302648 -7.421872246941199, 158.3599776552654 -7.320017998893917, 158.8200012555277 -7.560003350457379, 159.6400028831351 -8.020026950719632))",0.5283328669522405,[],"[158.2111495302648, -8.53828989017483, 159.9174019716779, -7.320017998893917]",[]
686,686,SLB,"POLYGON ((157.1400004417189 -7.021638278840641, 157.5384257346892 -7.347819919466943, 157.3394197939332 -7.404767347852592, 156.9020304710148 -7.176874281445428, 156.4913578635913 -6.765943291860452, 156.542827590154 -6.599338474151452, 157.1400004417189 -7.021638278840641))",0.2462497977781309,[],"[156.4913578635913, -7.404767347852592, 157.5384257346892, -6.599338474151452]",[]
687,687,NZL,"POLYGON ((176.8858236026052 -40.0659778785822, 176.5080172061193 -40.60480803808957, 176.0124402204402 -41.28962411882147, 175.239567499083 -41.68830779395328, 175.0678983910094 -41.42589487077513, 174.6509729352785 -41.2818209775454, 175.2276302432236 -40.45923552832336, 174.9001566917899 -39.9089332008472, 173.8240466657439 -39.50885426204351, 173.8522619977753 -39.14660247167748, 174.5748018740804 -38.79768320084276, 174.743473749081 -38.02780771255843, 174.6970166364506 -37.38112883885792, 174.2920284365792 -36.71109221776149, 174.3190035342355 -36.53482390721391, 173.8409965355357 -36.12198088963413, 173.0541711774596 -35.23712533950039, 172.6360054873538 -34.52910654066943, 173.0070422712095 -34.45066171645037, 173.5512984561075 -35.00618336358801, 174.3293904971262 -35.26549570082862, 174.6120089053304 -36.15639739354052, 175.3366158389271 -37.20909799575827, 175.3575964704376 -36.52619394302117, 175.8088867536425 -36.79894215265767, 175.9584900251275 -37.55538176854612, 176.7631954287766 -37.88125335057867, 177.4388131045605 -37.9612484677665, 178.0103544457087 -37.57982472102017, 178.5170935407627 -37.6953732236248, 178.2747310733138 -38.58281259537314, 177.9704602399793 -39.16634286881298, 177.2069926292992 -39.14577564876082, 176.9399805036471 -39.44973642350161, 177.0329464053401 -39.87994272233146, 176.8858236026052 -40.0659778785822))",12.769163419286823,"[[175.19256890953477, -38.06666923214113], [175.36035677449306, -38.53079388585315], [175.7931349189521, -37.828489674087216], [175.18553567831756, -38.180914123260024]]","[172.6360054873538, -41.68830779395328, 178.5170935407627, -34.45066171645037]",[]
688,688,NZL,"POLYGON ((169.6678145693731 -43.55532561622638, 170.5249198753662 -43.03168832781282, 171.125089960004 -42.51275359473782, 171.5697139834433 -41.76742441179213, 171.9487089378719 -41.51441659929112, 172.0972270042787 -40.95610442480972, 172.798579543344 -40.4939620908235, 173.0203747907408 -40.91905242285645, 173.2472343285021 -41.33199879330081, 173.9584053897028 -40.92670053483565, 174.2475867048082 -41.34915536882171, 174.2485168805894 -41.77000823340673, 173.8764465680879 -42.23318409603879, 173.2227396995957 -42.97003834408861, 172.7112463727707 -43.37228769304856, 173.0801127464701 -43.85334360125361, 172.3085836123525 -43.86569426857136, 171.4529252464636 -44.2425188128437, 171.1851379743272 -44.89710418068486, 170.6166972191165 -45.90892872495974, 169.8314221540093 -46.35577483498757, 169.3323311709343 -46.64123544696788, 168.4113537946286 -46.61994475686363, 167.7637447451468 -46.29019744240919, 166.6768860211842 -46.21991749449224, 166.5091443219647 -45.85270476662619, 167.0464241885033 -45.11094125750864, 168.3037634625969 -44.12397307716614, 168.9494088076516 -43.93581918719143, 169.6678145693731 -43.55532561622638))",17.29181340540557,"[[173.792561219733, -42.07455123477861], [169.46190016397196, -46.555900112181185], [173.10373121119142, -42.49466445250849], [171.81210816561708, -42.71108551970697]]","[166.5091443219647, -46.64123544696788, 174.2485168805894, -40.4939620908235]",[]
689,689,AUS,"POLYGON ((147.6892594748842 -40.80825815202267, 148.289067824496 -40.87543751400211, 148.3598645367359 -42.06244516374644, 148.017301467073 -42.40702361426865, 147.9140519553538 -43.21152231218854, 147.5645642437639 -42.9376888974739, 146.8703430523549 -43.6345972633621, 146.6633272645936 -43.58085377377856, 146.0483777203203 -43.54974456153884, 145.4319295595106 -42.69377613705625, 145.2950903668017 -42.03360971452756, 144.7180713238307 -41.16255177181576, 144.7437545106797 -40.70397511165767, 145.3979781434948 -40.79254851660594, 146.3641207216237 -41.13769540788336, 146.9085836122509 -41.00054615658073, 147.6892594748842 -40.80825815202267))",7.177717829816692,"[[147.14986490647743, -42.57584731928381], [147.46744116401814, -42.26634703720371]]","[144.7180713238307, -43.6345972633621, 148.3598645367359, -40.70397511165767]",[]
690,690,AUS,"POLYGON ((145.4896521343806 -38.59376799901902, 144.8769763531282 -38.41744801203915, 144.9373127204491 -38.21484716744316, 145.4896521343806 -38.59376799901902))",0.06738356912284947,[],"[144.8769763531282, -38.59376799901902, 145.4896521343806, -38.21484716744316]",[]
691,691,AUS,"POLYGON ((144.6603831814929 -38.024865484908, 144.4856824078141 -38.08532358169929, 143.609973586196 -38.8094654274053, 142.745426873953 -38.53826751073755, 142.1783297059819 -38.38003427505983, 141.6065816591047 -38.30851409276788, 140.6385787294133 -38.01933277766256, 139.9921582378743 -37.40293629328509, 139.8065881695141 -36.64360279718831, 139.5741475770653 -36.13836231867066, 139.0828080588341 -35.73275400161175, 138.1207479188564 -35.61229623793939, 138.4494617046649 -35.12726124444787, 138.2075643251067 -34.38472258884593, 137.7191703635162 -35.076825046531, 136.8294055523147 -35.26053476332861, 137.3523710471085 -34.7073385556441, 137.5038863465883 -34.13026783624075, 137.8901160015377 -33.64047861097838, 137.8598390647629 -33.35949530330572, 144.6603831814929 -38.024865484908))",12.835677005725069,"[[142.703631426081, -37.019865150919436], [140.4585972485953, -36.67914537398708], [142.58721309430598, -38.46772456736944], [143.20723531477893, -37.62675996995742], [140.91614356443557, -37.113841751767055], [138.42647001225373, -33.868900387933664], [138.4113781812565, -33.8925218909068], [139.66596489064887, -35.42820998838667]]","[136.8294055523147, -38.8094654274053, 144.6603831814929, -33.35949530330572]",[]
692,692,AUS,"POLYGON ((126.1487138205011 -32.21596607842059, 125.0886234884657 -32.72875131605285, 124.2216479839049 -32.95948658623607, 124.0289465678885 -33.4838473447017, 123.6596667827308 -33.89017913181271, 122.8110364116336 -33.91446705498988, 122.1830644064228 -34.0034021949642, 121.2991907085026 -33.82103606540618, 120.5802681824581 -33.93017669040661, 120.0213190915731 -33.96753532300528, 124.2675839133223 -30.78274250049394, 129.1918700641424 -31.6855279558907, 128.2409375347023 -31.94848886487785, 127.1028674663383 -32.28226694105106, 126.1487138205011 -32.21596607842059))",11.43677163515679,"[[120.93605375046101, -33.578821255034796], [121.74001276860263, -33.04815642191097]]","[120.0213190915731, -34.0034021949642, 129.1918700641424, -30.78274250049394]",[]
693,693,AUS,"POLYGON ((132.3572237489114 -11.1285193823727, 133.0195605815964 -11.37641122807681, 133.5508459819891 -11.78651539474512, 134.393068475482 -12.04236541102218, 134.678632440327 -11.94118295659469, 135.2984912456679 -12.24860605229905, 135.8826933127276 -11.96226694096978, 136.2583809754895 -12.04934172938159, 136.4924752137717 -11.8572087541204, 136.951620314685 -12.35195891688279, 136.6851249533558 -12.88722340256202, 136.3054065288751 -13.29122975021988, 135.9617582541342 -13.32450937261585, 136.0776168153325 -13.72427825282578, 135.7838362977532 -14.2239893530882, 135.4286641786112 -14.71543222418391, 135.5001843609032 -14.99774057379442, 136.2951745952813 -15.55026498785913, 137.0653601421594 -15.87076222093333, 137.5804708192448 -16.21508228929408, 138.1480342050819 -16.68038200200739, 142.7223246554684 -26.15063236760682, 132.3572237489114 -11.1285193823727))",18.41969651366455,"[[136.43099564464137, -12.18339176867782], [135.51751770040235, -13.603912153268245], [136.41629557836066, -12.344358112545203], [136.32058274621693, -12.369775538717846], [135.50010311601946, -12.26759359615959], [132.7851402165994, -11.77970178187959]]","[132.3572237489114, -26.15063236760682, 142.7223246554684, -11.1285193823727]",[]
694,694,AUS,"POLYGON ((143.1586316265588 -12.32565561284623, 143.5221236512998 -12.83435841232743, 143.5971578309876 -13.40042205165261, 143.5618111513 -13.76365569423219, 143.9220992372389 -14.548310642152, 144.5637138205748 -14.1711760392859, 144.8949080751335 -14.59445769618864, 145.3747237489635 -14.98497649501833, 145.2719910015672 -15.42820525478573, 145.4852596376358 -16.28567229580478, 145.637033319277 -16.78491830817657, 145.8889042502676 -16.90692636481769, 146.1603088726645 -17.76165455492527, 146.0636739442787 -18.28007252367734, 146.3874784690196 -18.95827402107589, 147.4710815777479 -19.48072275154673, 148.1776017600424 -19.9559392229028, 148.8484135276232 -20.39120981209724, 148.7174654481956 -20.63346892668155, 149.2894202008021 -21.26051075611113, 149.6783370302307 -22.34251189543838, 150.0773824403885 -22.12278370533334, 150.4829390810152 -22.55614226653299, 150.7272652528911 -22.40240488046467, 150.8995544781523 -23.4622368303387, 144.7606880212416 -19.88525903257266, 143.1586316265588 -12.32565561284623))",16.600313048671165,"[[147.91839895435098, -20.049177317320495], [148.1821720201662, -21.259766068038125], [144.33955460592318, -14.48942050081956], [144.95551816911254, -15.571121748854523], [144.81274590362466, -18.299251530916614], [148.23876679318192, -21.681829255897423]]","[143.1586316265588, -23.4622368303387, 150.8995544781523, -12.32565561284623]",[]
695,695,AUS,"POLYGON ((120.0213190915731 -33.96753532300528, 119.8936951030282 -33.9760653622818, 119.2988993673488 -34.50936614353394, 119.007340936358 -34.46414926527854, 118.5057178081008 -34.74681934991509, 118.0249719584895 -35.0647327613747, 117.2955074402574 -35.02545867283287, 124.2733810117336 -30.5794990624014, 126.1789352512132 -31.13315678088941, 124.2675839133223 -30.78274250049394, 120.0213190915731 -33.96753532300528))",3.416790124251942,[],"[117.2955074402574, -35.0647327613747, 126.1789352512132, -30.5794990624014]",[]
696,696,AUS,"POLYGON ((136.3720691265316 -34.09476612725624, 135.9890434103843 -34.89011809666046, 135.208212518454 -34.47867034275257, 135.2392183778292 -33.94795338311502, 135.0292126547701 -33.70459993045702, 136.3720691265316 -34.09476612725624))",0.8146286215976298,"[[135.69379646272003, -34.62200632821138], [136.25321391605314, -34.31323792388744]]","[135.0292126547701, -34.89011809666046, 136.3720691265316, -33.70459993045702]",[]
697,697,AUS,"POLYGON ((114.1079456180148 -25.61412249499626, 114.0763781391822 -25.56390195542295, 128.2498255186564 -24.28408045849932, 125.6857963400305 -14.23065561285385, 126.1251493673761 -14.3473409969689, 126.1428227072199 -14.09598683030123, 126.5825891460237 -13.95279143642045, 127.0658671408173 -13.81796762457095, 127.804633416862 -14.27690601975508, 128.3596899761089 -14.86916961025224, 128.9855432475958 -14.87599089931476, 129.6214734233797 -14.96978362392452, 129.4096000509829 -14.42066985439107, 129.8886405783286 -13.61870330165349, 130.2065895844786 -13.43439929843242, 131.0538485829814 -25.43231973261875, 114.1079456180148 -25.61412249499626))",48.399258422696924,[],"[114.0763781391822, -25.61412249499626, 131.0538485829814, -13.43439929843242]",[]
698,698,AUS,"POLYGON ((115.4601672709792 -21.49517343514854, 115.947372674627 -21.0686878394437, 116.7116154317915 -20.70168181730682, 117.1663163595277 -20.62359872811381, 117.4415450379142 -20.74689869556221, 118.229558953933 -20.37420826587322, 118.8360852397427 -20.26331064217486, 118.9878072449517 -20.04420256925732, 119.2524939311507 -19.95294198982987, 119.8052250509445 -19.97650644295496, 120.8562203308967 -19.68370777758921, 121.3998563986072 -19.23975554776973, 121.655137974129 -18.70531788500717, 122.2416654806418 -18.1976486141718, 122.2866239767357 -17.79860320401396, 122.3127722514754 -17.25496713630345, 123.0125744975719 -16.40519988369589, 121.690489635657 -21.59805152784421, 115.4601672709792 -21.49517343514854))",9.901188701478354,[],"[115.4601672709792, -21.59805152784421, 123.0125744975719, -16.40519988369589]",[]
699,699,AUS,"POLYGON ((153.0896016786818 -30.92364185966542, 152.8915775901394 -31.640445651986, 152.4500024762053 -32.55000253675527, 151.7091174664367 -33.04134205498639, 151.3439717958624 -33.81602345147387, 151.0105554547152 -34.31036020277793, 150.714139439089 -35.1734599749168, 150.3282198427333 -35.67187916437192, 150.0752120302323 -36.42020558039054, 149.9461243023672 -37.10905242284121, 149.9972839703361 -37.42526051203518, 149.4238822776255 -37.77268116633344, 143.2315574267313 -27.00830408327928, 153.0896016786818 -30.92364185966542))",40.739936886714005,"[[148.99692417790456, -36.553439498495585], [149.82367514096168, -31.57623435702325], [151.27205885436982, -31.090322832161625], [147.790028458641, -33.59453714514664], [148.89960023468123, -33.19684904781799], [149.09804996212537, -33.42293473927563], [151.61161686826915, -30.580516040977617], [147.88066825098718, -32.51951372095601], [147.22796824296336, -29.178650066760856], [147.8711016870349, -29.444935022986943], [151.2140792710962, -31.296146460700026], [148.63690766715084, -29.477379404961773], [150.9389701896412, -31.586538176761103], [149.3657703507185, -32.05939559181368], [148.6235964172171, -33.88276269177438], [148.0623023023097, -34.63122563560202], [147.53692152356464, -34.7237717159094], [148.46744753880657, -34.507762516670205]]","[143.2315574267313, -37.77268116633344, 153.0896016786818, -27.00830408327928]",[]
